url,cluster,intent,primary,variants,kw_count,words
https://pishtaj.ir/industries/petrochemical/,industries,info,تجهیزات صنعت پتروشیمی؛ راهنمای تامین واحدهای الفین و آروماتیک,تامین تجهیزات صنعت پتروشیمی؛ راهنمای تامین واحدهای الفین و آروماتیک,2,1445
https://pishtaj.ir/industries/power-plant/,industries,info,تامین تجهیزات نیروگاهی,,1,1152
https://pishtaj.ir/industries/steel/,industries,info,تامین تجهیزات صنعت فولاد,,1,1052
https://pishtaj.ir/industries/water/,industries,info,تامین تجهیزات صنعت آب و فاضلاب,,1,1150
https://pishtaj.ir/blog/a106-vs-a333-pipes.html,blog,info,مقایسه کامل لوله A106 در مقابل A333,,1,1219
https://pishtaj.ir/blog/ball-valve-selection-guide.html,blog,info,راهنمای انتخاب شیر توپی (Ball Valve),,1,1328
https://pishtaj.ir/blog/electrical-switchgear-guide.html,blog,info,راهنمای تجهیزات برق صنعتی و سوئیچگیر,,1,1354
https://pishtaj.ir/blog/flange-types-guide.html,blog,info,راهنمای جامع انواع فلنج صنعتی,,1,1457
https://pishtaj.ir/blog/gas-detection.html,blog,info,راهنمای جامع سیستم‌های تشخیص گاز صنعتی (Gas Detection),,1,1589
https://pishtaj.ir/blog/,blog-hub,info,وبلاگ تجهیزات صنعتی,,1,408
https://pishtaj.ir/blog/industrial-valves-complete-guide.html,blog,info,راهنمای کامل شیرآلات صنعتی (Industrial Valves),,1,1368
https://pishtaj.ir/blog/mtc-tpi-inspection-guide.html,blog,info,راهنمای گواهی MTC و بازرسی TPI,,1,1289
https://pishtaj.ir/blog/pressure-transmitter-guide.html,blog,info,راهنمای جامع ترانسمیتر فشار (Pressure Transmitter),,1,1561
https://pishtaj.ir/blog/pressure-vessels-asme.html,blog,info,راهنمای جامع مخازن تحت فشار (Pressure Vessels),,1,1648
https://pishtaj.ir/blog/rfq-procurement-guide.html,blog,info,راهنمای کامل استعلام بهاء (RFQ) در صنایع نفت، گاز و پتروشیمی,,1,1359
https://pishtaj.ir/blog/seamless-pipe-guide.html,blog,info,راهنمای کامل لوله مانیسمان (بدون درز),,1,1351
https://pishtaj.ir/blog/boiler-steam-equipment/,blog,info,راهنمای بویلر و تجهیزات بخار صنعتی,,1,1332
https://pishtaj.ir/blog/compressors-air-systems/,blog,info,نکات تامین کمپرسور صنعتی و تجهیزات هوای فشرده,,1,1047
https://pishtaj.ir/blog/electrical-equipment-epc/,blog,info,تامین تجهیزات برق صنعتی برای پروژه‌های EPC,,1,990
https://pishtaj.ir/blog/flanges-fittings-gaskets/,blog,info,نکات مهم خرید فلنج، فیتینگ و گسکت صنعتی,,1,955
https://pishtaj.ir/blog/industrial-valves-selection/,blog,info,راهنمای انتخاب ولو صنعتی برای سرویس‌های فرایندی,,1,972
https://pishtaj.ir/blog/instrumentation-checklist/,blog,info,چک‌لیست خرید تجهیزات ابزار دقیق,,1,910
https://pishtaj.ir/blog/petrochemical-supply-chain/,blog,info,مدیریت زنجیره تامین تجهیزات پتروشیمی,,1,923
https://pishtaj.ir/blog/piping-equipment-procurement/,blog,info,راهنمای تامین تجهیزات پایپینگ در پروژه‌های نفت و گاز,,1,931
https://pishtaj.ir/blog/pumps-procurement-guide/,blog,info,راهنمای تامین پمپ صنعتی و قطعات یدکی,,1,911
https://pishtaj.ir/blog/rfq-industrial-equipment/,blog,info,راهنمای ارسال RFQ تجهیزات صنعتی,,1,859
https://pishtaj.ir/,core,commercial,تامین تجهیزات صنعتی نفت، گاز و پتروشیمی,,1,2005
https://pishtaj.ir/rfq/,core,commercial,استعلام قیمت تجهیزات صنعتی (RFQ),,1,449
https://pishtaj.ir/about/,core,commercial,درباره ما و ساختار سازمانی,,1,636
https://pishtaj.ir/catalog/,core,commercial,مرکز دانلود کاتالوگ و مستندات فنی,,1,385
https://pishtaj.ir/quality/,core,commercial,فرآیند QA/QC و کنترل مدارک فنی,,1,1453
https://pishtaj.ir/logistics/,core,commercial,لجستیک، تامین و انبارداری صنعتی,,1,414
https://pishtaj.ir/tracking/,core,commercial,رهگیری آنلاین استعلام و پیش‌فاکتور,,1,424
